"key","status","en_was","en","translation"
"data.attractions.leventis-museum.openingHours","new","","Tue to Sun 10 to 16:30; closed Mon and public holidays","Mar–dim. 10 h – 16 h 30 ; fermé le lundi et les jours fériés"
"data.attractions.leventis-museum.winterTip","new","","Free entry. Ideal rainy-day refuge. Near Ledra Street; combine with old-town wander and a café. Allow two hours.","Entrée gratuite. Refuge idéal les jours de pluie. Près de la rue Ledra ; à combiner avec une flânerie dans la vieille ville et un café. Comptez deux heures."
"data.attractions.limassol-marina.bestTimeToVisit","new","","Dec to Mar, late afternoon for golden light","Déc. à mars, en fin d’après-midi pour la lumière dorée"
"data.attractions.limassol-marina.openingHours","new","","Promenade always open. Shops and cafés seasonal hours.","Promenade toujours ouverte. Boutiques et cafés aux horaires saisonniers."
"data.attractions.limassol-marina.winterTip","new","","Fewer crowds than summer. Mild evenings. The promenade cafés stay open. Pair with Kolossi, Kourion, or the old town.","Moins de monde qu’en été. Soirées douces. Les cafés de la promenade restent ouverts. À combiner avec Kolossi, Kourion ou la vieille ville."
"data.attractions.lofou.winterTip","new","","Winter weekday mornings are quietest. Stop for coffee on the way to or from Omodos. The village doesn't expect you.","Les matins d’hiver en semaine sont les plus calmes. Arrêtez-vous pour un café en allant à Omodos ou en revenant. Le village ne vous attend pas."
"data.attractions.machairas.openingHours","new","","Daily 8 to 12, 14 to 18","Tous les jours 8 h – 12 h, 14 h – 18 h"
"data.attractions.machairas.winterTip","new","","Easy day trip from Nicosia. The forest trails are quiet in winter. Combine monastery visit with a walk. Dress modestly.","Excursion facile à la journée depuis Nicosie. Les sentiers forestiers sont calmes en hiver. Combinez la visite du monastère avec une marche. Tenue correcte exigée."
"data.attractions.mackenzie-larnaca-coast.openingHours","new","","Open shoreline year-round. Schools and kit rental seasonal.","Rivage en accès libre toute l’année. Écoles et location de matériel saisonnières."
"data.attractions.mackenzie-larnaca-coast.winterTip","new","","Check wind forecast for kite; calm mornings better for snorkel and SUP. 3mm wetsuit Dec to Feb. Zenobia dives book separately from Larnaca marina.","Vérifiez le vent pour le kite ; les matins calmes conviennent mieux au snorkeling et au SUP. Combinaison 3 mm de déc. à fév. Les plongées sur le Zenobia se réservent à part, depuis la marina de Larnaca."
"data.attractions.nissi-beach.bestTimeToVisit","new","","Morning or late afternoon for light; combine with Cape Greco or Protaras.","Le matin ou en fin d’après-midi pour la lumière ; à combiner avec le cap Greco ou Protaras."
"data.attractions.nissi-beach.openingHours","new","","Open shoreline year-round. Cafés seasonal.","Rivage en accès libre toute l’année. Cafés saisonniers."
"data.attractions.nissi-beach.winterTip","new","","Quiet in winter. Ideal for a peaceful walk or coffee at a beach café. Sea cold for swimming.","Calme en hiver. Idéale pour une promenade paisible ou un café en bord de plage. Mer trop froide pour la baignade."
"data.attractions.omodos.bestTimeToVisit","new","","Dec to Mar, 10am to 2pm (warmest), or stay for sunset","Déc. à mars, 10 h – 14 h (le plus doux), ou restez pour le coucher de soleil"
"data.attractions.omodos.openingHours","new","","Shops 9 to 18; monastery courtyard free; museum 9 to 17","Boutiques 9 h – 18 h ; cour du monastère en accès libre ; musée 9 h – 17 h"
"data.attractions.omodos.winterTip","new","","Winter weekday mornings are quiet; locals gather at kafenions for coffee. The monastery courtyard glows in low sun.","En semaine, les matins d’hiver sont calmes ; les habitants se retrouvent au kafenion. La cour du monastère s’illumine sous le soleil bas."
"data.attractions.pafos-mosaics.bestTimeToVisit","new","","Dec to Feb, 9 to 11am or late afternoon for golden light","Déc. à fév., 9 h – 11 h ou fin d’après-midi pour la lumière dorée"
"data.attractions.pafos-mosaics.openingHours","new","","Daily 8:30 to 17:00 (winter), 8:30 to 19:30 (summer)","Tous les jours 8 h 30 – 17 h (hiver), 8 h 30 – 19 h 30 (été)"
"data.attractions.pafos-mosaics.winterTip","new","","Winter light is softer and lower; ideal for photographing mosaics without harsh shadows. Crowds thin out by 11am.","La lumière d’hiver, plus douce et plus basse, est idéale pour photographier les mosaïques sans ombres dures. La foule se disperse vers 11 h."
"data.attractions.palaipafos.openingHours","new","","Tue to Sun 8:30 to 17:00; closed Mon (from 1 Jul 2024)","Mar–dim. 8 h 30 – 17 h ; fermé le lundi (depuis le 1er juil. 2024)"
"data.attractions.palaipafos.winterTip","new","","Quieter than the main Pafos mosaics. Fewer tour groups in winter. Combine with Tomb of Kings and Vouni Panayia for a full Paphos day.","Plus calme que les mosaïques principales de Paphos. Moins de groupes en hiver. À combiner avec les Tombeaux des Rois et Vouni Panayia pour une journée complète à Paphos."
"data.attractions.panagia-asinou.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Mar–sam. 10 h – 16 h 30, dim. 11 h – 16 h 30 (hiver, du 16 sept. au 15 avr.). Fermé le lundi. À confirmer sur place."
"data.attractions.panagia-asinou.winterTip","new","","Winter hours 16 Sep to 15 Apr: Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (Visit Cyprus). Closed Mon. Combine with Nikitari and Idalion.","Horaires d’hiver du 16 sept. au 15 avr. : mar–sam. 10 h – 16 h 30, dim. 11 h – 16 h 30 (Visit Cyprus). Fermé le lundi. À combiner avec Nikitari et Idalion."
"data.attractions.panagia-tou-araka.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Mar–sam. 10 h – 16 h 30, dim. 11 h – 16 h 30 (hiver, du 16 sept. au 15 avr.). Fermé le lundi. À confirmer sur place."
"data.attractions.panagia-tou-araka.winterTip","new","","Winter hours 16 Sep to 15 Apr (Deputy Ministry of Culture, Aug 2025). Confirm the door is open before the Lagoudera drive.","Horaires d’hiver du 16 sept. au 15 avr. (ministère de la Culture, août 2025). Confirmez que la porte est ouverte avant de rouler jusqu’à Lagoudera."
"data.attractions.panagia-tou-moutoulla.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Mar–sam. 10 h – 16 h 30, dim. 11 h – 16 h 30 (hiver, du 16 sept. au 15 avr.). Fermé le lundi. À confirmer sur place."
"data.attractions.panagia-tou-moutoulla.winterTip","new","","Winter hours 16 Sep to 15 Apr (Deputy Ministry of Culture, Aug 2025). Smallest of the group; allow time, then continue to Pedoulas.","Horaires d’hiver du 16 sept. au 15 avr. (ministère de la Culture, août 2025). La plus petite du groupe ; prenez le temps, puis continuez vers Pedoulas."
"data.attractions.paphos-castle.openingHours","new","","Daily 8:30 to 17:00 (winter)","Tous les jours 8 h 30 – 17 h (hiver)"
"data.attractions.paphos-castle.winterTip","new","","Harbour walk in winter is mild and uncrowded. Castle interior is small; 30 min visit. Combine with Pafos mosaics.","La promenade du port en hiver est douce et sans foule. L’intérieur du château est petit ; visite de 30 min. À combiner avec les mosaïques de Paphos."
"data.attractions.pedoulas.openingHours","new","","Church: key from museum; museum 9 to 16","Église : clé au musée ; musée 9 h – 16 h"
"data.attractions.platres.bestTimeToVisit","new","","Dec to Mar, base for 2 to 3 days of hiking","Déc. à mars, camp de base pour 2 à 3 jours de randonnée"
"data.attractions.platres.winterTip","new","","Ski season (Jan to Mar) brings buzz; off-season Dec and late Mar are quieter. Mountain weather changes fast; check before heading up.","La saison de ski (janv. à mars) anime le village ; décembre et fin mars sont plus calmes. La météo de montagne change vite ; vérifiez avant de monter."
"data.attractions.polis.openingHours","new","","Tavernas 12 to 22; shops 9 to 18","Tavernes 12 h – 22 h ; boutiques 9 h – 18 h"
"data.attractions.polis.winterTip","new","","Gateway to Akamas. Do Adonis or Aphrodite in the morning, Polis harbour for lunch. The fish is fresh. Vasilikon winery is on the Akamas loop.","La porte de l’Akamas. Le sentier d’Adonis ou d’Aphrodite le matin, le port de Polis au déjeuner. Le poisson est frais. Le domaine Vasilikon est sur la boucle de l’Akamas."
"data.attractions.salamis.openingHours","new","","Daily 9 to 17 (north Cyprus; may vary)","Tous les jours 9 h – 17 h (nord de Chypre ; horaires variables)"
"data.attractions.salamis.winterTip","new","","North Cyprus. Check access and crossing rules. Winter is mild for exploring; summer heat can be punishing. Allow a full morning.","Chypre du Nord. Vérifiez l’accès et les règles de passage. L’hiver est doux pour explorer ; la chaleur d’été peut être écrasante. Comptez une matinée entière."
"data.attractions.st-george-alamanou.openingHours","new","","Active convent; call ahead. Modest dress required.","Couvent en activité ; appelez avant. Tenue correcte exigée."
"data.attractions.st-george-alamanou.winterTip","new","","Coastal convent; milder than Troodos. Modest dress. Pair with Cape Greco path, then leave the sisters in peace.","Couvent côtier, plus doux que le Troodos. Tenue correcte. À combiner avec le sentier du cap Greco, puis laissez les sœurs en paix."
"data.attractions.st-hilarion.openingHours","new","","Daily 9 to 17 (north Cyprus; may vary)","Tous les jours 9 h – 17 h (nord de Chypre ; horaires variables)"
"data.attractions.st-hilarion.winterTip","new","","North Cyprus. Verify border access from the south before you go; conditions can change. Dress warm; the castle catches the wind. Clear winter days offer the best visibility.","Chypre du Nord. Vérifiez le passage de la ligne verte depuis le sud avant de partir ; la situation peut changer. Couvrez-vous ; le château prend le vent. Les journées d’hiver dégagées offrent la meilleure visibilité."
"data.attractions.st-john-lampadistis.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Mar–sam. 10 h – 16 h 30, dim. 11 h – 16 h 30 (hiver, du 16 sept. au 15 avr.). Fermé le lundi. À confirmer sur place."
"data.attractions.st-john-lampadistis.winterTip","new","","Winter hours 16 Sep to 15 Apr (Deputy Ministry of Culture, Aug 2025). Dress modestly. Combine with the Venetian bridge in the village.","Horaires d’hiver du 16 sept. au 15 avr. (ministère de la Culture, août 2025). Tenue correcte exigée. À combiner avec le pont vénitien du village."
"data.attractions.st-neophytos.openingHours","new","","Daily 9 to 13, 14 to 18 (winter)","Tous les jours 9 h – 13 h, 14 h – 18 h (hiver)"
"data.attractions.st-neophytos.winterTip","new","","Paphos region stays mild in winter. Ideal for a morning visit. Combine with Vouni Panayia or Tsangarides for a full day.","La région de Paphos reste douce en hiver. Idéal pour une visite matinale. À combiner avec Vouni Panayia ou Tsangarides pour une journée complète."
"data.attractions.st-nicholas-roof.openingHours","new","","Tue to Sat 10:00 to 16:30, Sun 11:00 to 16:30 (winter 16 Sep to 15 Apr). Closed Mon. Confirm locally.","Mar–sam. 10 h – 16 h 30, dim. 11 h – 16 h 30 (hiver, du 16 sept. au 15 avr.). Fermé le lundi. À confirmer sur place."
